,listing_id,pos,neu,neg,compound,name,latitude,longitude,review_scores_rating,neighbourhood_cleansed,distance_airport,distance_tophub,distance_prudential,distance_royale,distance_harvard
3622,23948205,0.3060059524285714,0.6342678571428572,0.012107142857142856,0.31528928571428566,Duplex 5BR/2BH•11 Beds 4.6mi to Downtown stepsto T,42.30264711585485,-71.06319175513141,100.0,Dorchester,5.139283920536818,3.207451460659354,3.2267577956748013,3.2650999449808933,6.6183796443180345
3934,25947332,0.30600182451999997,0.66762276692,0.02639540852,0.43736828924,Affluent 3 Bedroom 3 Bath Condo - Downtown Boston,42.34347029727046,-71.0590217920813,92.0,South Boston,2.9554264338500142,1.2885197654006806,1.2294658136840249,0.5568705332702052,4.818655005598737
4604,29535990,0.30598333340000006,0.6643499998,0.029666666600000002,0.44200333340000003,Charming Studio in Historic Downtown Building,42.35600984333674,-71.06149395103635,68.0,Downtown,2.737640806481126,1.3188705199598683,1.2381876984253914,0.46896367397812416,4.306054630087329
2651,20023865,0.30595607864285723,0.6732884740357145,0.011838780642857141,0.35203960500000003,Cozy & Convenient 5.33,42.319241477982494,-71.0815717662616,86.0,Roxbury,4.880522717584144,1.8861474566884127,1.9264217641864996,2.2707786274359836,5.139315891341263
1088,9382898,0.30586303458064507,0.6745979971152071,0.015545145617511523,0.4463763537142857,"Private Bed and Bathroom,parking, close to airport",42.37914284623583,-71.03956381332604,94.0,East Boston,1.7959751105250767,3.1953461040668585,3.1165158001908146,2.416290084495804,5.087655136884356
718,6444303,0.30583481378640764,0.669257365631068,0.016494690679611654,0.44499943721359236,⭐️360° Rooftop ⭐️ Ensuite Bath ⭐️ Walk Score 77 ⭐️,42.341795024647546,-71.07566431880906,99.0,South End,3.760145621897914,0.5308936502296219,0.5093169805797623,0.7631292287879032,4.192189160083842
3655,24161442,0.3058171163666667,0.6867619709,0.0074195238,0.44433326986666677,"Spacious 2 bed home w/kitchen, parking, & laundry",42.38402556105399,-71.07158744972583,93.0,Charlestown,3.4178115509035547,2.663988843656582,2.606469063695956,2.374196383452357,3.4575290797818035
3190,22128402,0.305800875969697,0.6706461436666665,0.023563081393939395,0.3825921167575757,"Nice Big Studio @ TD Garden, MGH, MIT, Downtown!",42.36248415092806,-71.06374492003174,96.0,Downtown,2.779826341799479,1.508022884676893,1.429992399966596,0.872145394916995,4.0422439986586305
2310,18537967,0.30578903318604655,0.6765368225348837,0.017665063418604656,0.4193050737674418,2A Boston Downtown Whole  2BR/4bds Suite walk2all,42.34864357685269,-71.06181967696031,90.0,Chinatown,2.918214886578682,1.1374709073350486,1.064797419004986,0.2106072043821211,4.514113962346229
2745,20590425,0.3057864007361111,0.6661032878333335,0.02116864479166667,0.39196511663888894,"H6, 2 min walk to the T/Subway, 17 min to Downtown",42.283366101363825,-71.06500200251847,86.0,Dorchester,6.3457184214056435,4.464360562584795,4.492497712140747,4.593741667823855,7.690128161498741
4132,27256454,0.30575,0.6677397436153846,0.016910256384615383,0.3403978205384615,Private & Elegant Room with Double Beds in Boston,42.30348729550143,-71.06347131526255,94.0,Dorchester,5.098072030233664,3.1479865004628187,3.1671717007225832,3.2066414780810057,6.563031702751867
2003,16362002,0.305666667,0.694333333,0.0,0.559575,4 bedrooms/full kitchen/tons of space/close to T,42.295456046534866,-71.11938513594298,100.0,Jamaica Plain,7.419727373025071,3.966518407049153,4.036479281157597,4.661900917420536,5.9431770685044265
4305,28126102,0.3056623457222222,0.6571339505555556,0.02603703705555556,0.43499087961111116,★Hidden Gem 6BR w/3.5BA★ Close to Transportation,42.32134857325365,-71.10373300964515,92.0,Jamaica Plain,5.706179143909743,2.0135315029026333,2.0856866010253916,2.776892838830016,4.452643180235761
1793,15129654,0.3055961594594595,0.6653589163783786,0.015526005243243242,0.460428841054054,"Bright Bedroom, Private Kitchen in Colonial (Cats)",42.29548306899525,-71.07041885766891,99.0,Dorchester,5.755293313210549,3.588930408923587,3.6191081613726084,3.765572654286568,6.827611620701167
1452,13188046,0.30559246033333337,0.6858936508333332,0.008530555583333333,0.43409515883333344,"Top floor condo w/ parking, roof deck, near beach",42.33224719358164,-71.03865606283041,100.0,South Boston,2.74091569675384,2.5150749775087236,2.4701469473344546,1.839895561290977,6.114312020030438
1835,15313517,0.3055805911408452,0.6714137750704225,0.01596191314084507,0.40615032221126757,Modern + Cool Spacious Studio Steps to the Subway,42.31291201185975,-71.04939366096094,99.0,Dorchester,4.16860273720716,2.914390932578766,2.908635887185924,2.6851180279560514,6.533473960172186
337,2798599,0.30549066667999997,0.68552133332,0.008987999999999998,0.51699098096,Boston's Most Historic District!,42.374065378925735,-71.06015514787724,99.0,Charlestown,2.6526603578510803,2.2554298719584764,2.182540626986757,1.6893398510672275,4.05651207965765
890,7708436,0.30546898814864876,0.677542783527027,0.016991081175675674,0.43810382594594605,"Your own bedroom, sitting room & bathroom. Near T.",42.30983835275251,-71.10752400155785,96.0,Jamaica Plain,6.321243864741165,2.8069330379976747,2.8757481754959993,3.503327940833793,5.124761036712663
1358,12398005,0.30544507583333336,0.6863456440000001,0.008194128833333333,0.4392373106666667,1 Bed Brownstone on Commonwealth,42.351446132773646,-71.0788480517149,97.0,Back Bay,3.6770348056113695,0.4258868308047882,0.35145451288487095,0.6886233486731519,3.6665780699573847
3489,23417686,0.30544166663636363,0.6908219697272728,0.003751515181818182,0.43360628781818183,"Beacon Hill Apt close by State House, Park, Subway",42.359205577759376,-71.06304515871453,89.0,Beacon Hill,2.771120568242247,1.378987736549379,1.2988630543086455,0.6536723165894771,4.150442592806943
1905,15589328,0.305387096875,0.66959290495,0.014598579549999999,0.3924488904125,Boston Commoms supreme location/one bedroom,42.3516249096319,-71.06592461684811,87.0,Downtown,3.0403837928192385,0.9831705287593349,0.9041258594735567,0.11917992767855932,4.231256439345643
3779,24783227,0.30532903225806446,0.6862581413225809,0.008415130548387098,0.47835228880645153,"Sunny ocean-view suite nr subway w/kitchen, bathr.",42.31490722036187,-71.06243238475952,96.0,Dorchester,4.422801937130763,2.4419083133601043,2.451247677626719,2.421932054293169,5.97872926308304
2797,20760391,0.30526666680000003,0.6815833332,0.01315,0.50207,Nicely Appointed Beacon Hill Studio,42.35757187720016,-71.06893038525415,100.0,Beacon Hill,3.087175776437553,1.07970152720777,1.0010237095306431,0.555682769373877,3.9137808738607225
1461,13248823,0.30525,0.69475,0.0,0.6242,Cozy North End Studio - Perfect location!,42.36868250392821,-71.05430825519377,100.0,North End,2.2982208704740805,2.151248760379191,2.072609116654348,1.4172558826680859,4.40674257457814
1969,16159110,0.3052409693300971,0.6659174428252427,0.019187365291262134,0.40950664750485427,The Gold Room on the First Floor (1-3G HP2),42.275385360203316,-71.11975356293651,95.0,Roslindale,8.402846213670022,5.242779614466993,5.307465790232984,5.845894290006605,7.309808307578207
4,8789,0.30519708330000006,0.68865458335,0.00614833335,0.5020914583,Curved Glass Studio/1bd facing Park,42.35918691518732,-71.06265110707376,92.0,Downtown,2.7514165678571834,1.3938201301860182,1.3135951643519506,0.6566819087707549,4.169782967545097
285,2114274,0.3051706642727274,0.6648644291363637,0.020483034295454547,0.4097782692500001,Sunny private room with comfy bed,42.3513614540841,-71.12615238537656,94.0,Allston,6.046844690608113,2.1915038548705867,2.2529141864403153,3.103977282989527,2.10415967847049
808,7093109,0.30511198092592584,0.6785083707777778,0.00763479237037037,0.4422241245925925,Cozy  Apt. 20 Minutes  from Downtown,42.276968619499286,-71.11775586431584,99.0,Roslindale,8.253112544053346,5.104859116111371,5.169005107178411,5.701234713149997,7.216232453669884
4060,26720531,0.30509027766666663,0.687076389,0.0078125,0.33867361116666667,"Bedroom-Queen&Twin, Walk to T Free WiFi&Parking",42.282942700296935,-71.07031745807049,87.0,Dorchester,6.4976926835406985,4.442349095249966,4.475061762577655,4.629307529654747,7.5856363424640865
3419,23252361,0.30508772488888886,0.6757637566000001,0.008025925933333334,0.468605709,Large 1-Bed. Condo in the Heart of the North End,42.366018628789256,-71.05568740274441,99.0,North End,2.3591685429370846,1.9724572914735234,1.8931353534194384,1.220611853404053,4.375254679068215
854,7482195,0.3050833335,0.6949166665,0.0,0.3843208335,Private room near bus stop,42.282224755841604,-71.11518855890074,90.0,Roslindale,7.897131753704568,4.718947684555954,4.783108924705854,5.319368475114294,6.879848527236586
117,570493,0.305081431202381,0.6765943529761904,0.01159572513095238,0.4498337670238094,"2 Bedrms, 2 Priv Bath&Priv Entrance",42.288467833614156,-71.05477404713753,97.0,Dorchester,5.8048080386379475,4.274453541826839,4.291969100730063,4.277331346203329,7.667476205257317
116,568234,0.3050525308663593,0.679608738142857,0.010627364152073734,0.47544607915207365,City's Hippest Location/Two Bedrooms/Parking,42.30334665895726,-71.10497371588909,98.0,Jamaica Plain,6.505203083155034,3.1699665071613046,3.234303903724823,3.795950442793202,5.591217198378933
1733,14873137,0.30503088622222224,0.6851784391111111,0.009802248666666668,0.4554532076666667,"Perfect! Fenway Park Drive Apartment, Superb View!",42.34315877577973,-71.09434510009854,94.0,Fenway,4.606691419968205,0.585204151662423,0.6650863701610996,1.5461351579530416,3.43502009680583
1591,13972298,0.305,0.6343333329999999,0.060666667,0.34256666700000005,"Devonshire Place, Lux 2Bed Dwtwn Financial Area",42.35929302217392,-71.0586038068786,80.0,Downtown,2.545895693607675,1.5646992065048624,1.483975559433527,0.7383843058086836,4.361990572606162
2415,19017513,0.3049435235272729,0.6766170707272728,0.01297966549090909,0.3864650457454545,Walk to the Beach or City room 6,42.31708181472929,-71.0583278381627,86.0,Dorchester,4.176139239619696,2.415740286342391,2.4165741740174025,2.296577503748936,6.008568742358101
3591,23787959,0.304921627,0.6600089285,0.0073125,0.5006825395000001,2BR on sweetest street in the South End,42.34645407778274,-71.07071127122713,100.0,South End,3.396130081958253,0.6727277315353482,0.606378892327748,0.3562254372433347,4.204042285879673
1042,8904656,0.3048568182272727,0.664127435,0.008243019500000002,0.40190172618181813,Fireplace Haven,42.27203592617383,-71.07757464817627,89.0,Mattapan,7.336792225634733,5.150767382073645,5.190183430068433,5.410820874609666,8.108947696493477
2502,19309434,0.3048206043846154,0.6939640110000002,0.0012153846153846156,0.4475610348461539,Charming Charles|Historic Beacon Hill|Studio #5,42.35928260912355,-71.07150324783046,100.0,Beacon Hill,3.198558210511436,1.0844459976327199,1.0099826918666133,0.7143579172887911,3.746143855850479
4125,27203329,0.30473982400000005,0.6652281897894738,0.02565366539473684,0.4198334694736842,"Clean, comfy room with excellent location@3",42.368485515517776,-71.04009771169518,92.0,East Boston,1.5736542510790168,2.704801598516632,2.624067616859616,1.8276911744436979,5.12568837033232
1205,10749312,0.30469444444444443,0.6685092592777777,0.00827777777777778,0.4263652777222222,Welcome Home! 3BR nr T w parking,42.3158987062291,-71.10745634054862,98.0,Jamaica Plain,6.072570103324802,2.434633605912928,2.5063522141292607,3.1809625443820475,4.7306276479831695
3524,23541823,0.3046704765833333,0.6758228703888887,0.019503180805555558,0.3752230024444444,Lovely 1BR/1BA Apt in the North End,42.368119686168775,-71.05322265763839,79.0,North End,2.239558902776109,2.1637256628624035,2.0845445638975653,1.4059139349323087,4.468562006961197
2069,16960812,0.3046613756666667,0.6863862433333333,0.008915344,0.40847195766666666,"Longfellow Place, Lux 1Bd West End/Beacon Hill-",42.36455529191207,-71.06369785430991,100.0,Downtown,2.769978754686399,1.6169773625004762,1.5403452950116265,1.0146266394649064,4.003264551352161
734,6614984,0.30451708123880605,0.6711203506567164,0.016404027492537315,0.45056933661194,Cozy/Stylish btwn Dwntwn & Airport,42.36948972206257,-71.03601135073212,97.0,East Boston,1.378234564674225,2.9174809035069513,2.8367133058465286,2.027768003107226,5.32202430948119
154,957224,0.304462251986111,0.6856787864027778,0.008324118166666667,0.4830905313055555,Beautiful 3 BR with Great Location,42.318859647590706,-71.11451513447908,93.0,Jamaica Plain,6.266361567805852,2.471860356039747,2.5487379991533508,3.298826261315248,4.423488988385556
110,519272,0.3044063492222222,0.6875492063333333,0.008060317555555556,0.5325684127777778,"Cozy Room + Private Bath, JP Boston",42.30510762836565,-71.1064329714123,98.0,Jamaica Plain,6.482499702857255,3.083248826320915,3.1493061210035678,3.7349460763624562,5.452543813317104
2440,19102964,0.3043336246172841,0.6807083800987657,0.013939476790123459,0.4211934537283952,Sunflower Private Room in spacious J.P. house,42.32296253583139,-71.10562823126186,98.0,Jamaica Plain,5.730328324091837,1.9714811215236543,2.0459985835799706,2.7700134881242735,4.311696439832812
3514,23524596,0.304308333375,0.6828166666250001,0.012895833374999999,0.402377083375,Open-Concept Studio in Fenway by Sonder,42.344609970904656,-71.10220367404658,94.0,Fenway,4.957172117286087,0.9489015239755104,1.022983963720079,1.911828782215699,3.1015187327468055
3233,22273710,0.304215909,0.6926174245,0.00316666675,0.4740782195,Warm and Welcoming 2 floor 2 bedroom apartment,42.333598105568335,-71.04625386166454,95.0,South Boston,2.8983847621178622,2.1215996808906277,2.078998076841473,1.4986694239631766,5.738520325338834
3816,24918546,0.30420093230434786,0.6776979289565217,0.009406392326086957,0.3901805792608695,Cozy & Convenient 2.31,42.320641242087326,-71.07978274306406,91.0,Roxbury,4.747997674475205,1.7980267328134893,1.8345537110402892,2.1481877341851447,5.114071586212468
3771,24754028,0.30416521739130437,0.6677144927391305,0.020873913043478264,0.44310775365217386,2/1 Condo Near Redline Close to Downtown (29G),42.29637897875608,-71.06043034602084,86.0,Dorchester,5.440916311999558,3.6625568648285873,3.6819387221757474,3.7048028632681516,7.053245475530393
2245,18197896,0.3041107247536232,0.679962423405797,0.012881297434782609,0.423605611347826,near subway/downtown/beach/bcec/blue harbor,42.328390604327154,-71.05553255052715,98.0,South Boston,3.4823537711417076,1.9151676617217723,1.8933667238611323,1.5721437561059426,5.576421607662574
1390,12812461,0.30410765898245623,0.6783725345614035,0.010208987754385964,0.44790291592982456,"Boston in the Winter, Jan and Feb 2019 special",42.33659485343961,-71.07603148953406,100.0,South End,3.9465753678888835,0.7932180451134283,0.8002357519952923,1.0647076057904439,4.414956212489142
2522,19411593,0.30410000000000004,0.6887875,0.007112500000000001,0.5535487499999999,Stefano and Silvia’s JFK-UMASS Boston Room,42.31850897380557,-71.0576350576385,100.0,Dorchester,4.076051145478845,2.3535558142778226,2.3515720992007285,2.2056654547298757,5.962076434937201
273,1960407,0.30405407175206606,0.6793587738264462,0.015547760471074382,0.4239247498842977,Sunny Room in Quaker Community,42.356797029579454,-71.06749000626691,93.0,Beacon Hill,3.0249762199808985,1.097766656659085,1.0178181740715666,0.484883013851261,4.002836390292844
3540,23579975,0.30402777783333335,0.6891388888333333,0.006833333333333333,0.47307361116666663,Gorgeous Family Home,42.29573660246862,-71.15611894157705,100.0,West Roxbury,8.919595595654211,5.097732002332759,5.17703883809436,5.958461301391554,5.904253957809331
180,1170157,0.30393333333333333,0.6940388890000001,0.002027777833333333,0.5211738888333333,Contemporary Fort Hill Condo,42.324769325439135,-71.09475988337655,83.0,Roxbury,5.191815683787369,1.6015992865830277,1.6666662568300756,2.291280639640739,4.452843549099541
3925,25913742,0.3039166667,0.6915583332999999,0.0045249999999999995,0.49613291665000003,The Elegant Way,42.35341512909115,-71.1364832640846,93.0,Allston,6.549413521951387,2.736470571791337,2.7966121992239836,3.639242777398353,1.8618714213836365
625,5717690,0.30388933614285724,0.6634487716984127,0.011501020412698413,0.39249617095238093,City Views|19th Cent. Past on Tremont| 1BR 1BA #5,42.34000151774785,-71.08129895423689,85.0,Roxbury,4.073779701824477,0.46823070147998014,0.4968549753163594,1.0575534551632926,4.057378177764887
436,4025194,0.30387783559259285,0.6802886382804234,0.009384051470899471,0.45408882584127,Queen Bed/Near Subway/Free Passes,42.29572299757349,-71.11942117574478,97.0,Jamaica Plain,7.409109809948901,3.9510057965796666,4.021069447360058,4.648148183490019,5.924704347180953
