,host_response_time,host_response_rate,host_is_superhost,host_verification_level,neighbourhood_cleansed,host_identity_verified,is_location_exact,instant_bookable,property_type,room_type,bed_type,Wifi,Heating,Essentials,Smoke detector,Kitchen,Carbon monoxide detector,Hangers,Air conditioning,Shampoo,Hair dryer,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,cancellation_policy,reviews_per_month
2746,1.0,100.0,0,6.0,Dorchester,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,5000.0,300.0,125.0,0.0,86.0,97.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,4.29
2747,1.0,100.0,1,7.0,Dorchester,0,1,1,House,Private room,Real Bed,True,True,True,True,True,False,True,True,True,True,65.0,0.0,0.0,0.0,190.0,100.0,10.0,10.0,10.0,10.0,flexible,9.45
2748,1.0,100.0,0,3.0,Roxbury,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,75.0,0.0,0.0,25.0,7.0,100.0,9.0,10.0,10.0,10.0,moderate,0.4
2750,1.0,100.0,0,2.0,East Boston,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,249.0,300.0,99.0,25.0,1.0,100.0,10.0,10.0,10.0,8.0,flexible,0.05
2751,1.0,90.0,1,9.0,Dorchester,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,63.0,150.0,40.0,10.0,31.0,99.0,10.0,10.0,10.0,9.0,moderate,1.58
2752,1.0,96.0,0,6.0,Roxbury,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,167.0,500.0,105.0,0.0,35.0,91.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,1.73
2753,1.0,100.0,1,6.0,Dorchester,0,1,0,Condominium,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,49.0,0.0,20.0,30.0,83.0,96.0,9.0,10.0,10.0,10.0,moderate,4.1
2754,1.0,100.0,1,4.0,South Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,5000.0,500.0,175.0,0.0,67.0,97.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,3.33
2755,1.0,100.0,1,5.0,Downtown,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,158.0,250.0,100.0,20.0,92.0,97.0,10.0,10.0,10.0,10.0,moderate,4.52
2756,1.0,90.0,1,9.0,Dorchester,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,92.0,150.0,45.0,10.0,33.0,95.0,10.0,10.0,10.0,9.0,moderate,1.62
2757,1.0,100.0,1,3.0,Charlestown,0,1,1,Other,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,290.0,0.0,159.0,0.0,22.0,91.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,1.15
2758,1.0,100.0,1,3.0,North End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,285.0,250.0,125.0,20.0,75.0,99.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,4.01
2760,1.0,100.0,0,7.0,Fenway,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,250.0,100.0,89.0,0.0,17.0,91.0,9.0,9.0,10.0,10.0,moderate,0.84
2761,3.0,100.0,1,6.0,Dorchester,1,1,0,Townhouse,Private room,Real Bed,True,True,True,True,False,True,True,True,True,True,120.0,0.0,40.0,0.0,9.0,98.0,10.0,10.0,10.0,10.0,moderate,0.53
2762,2.0,97.0,0,6.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,True,249.0,0.0,100.0,0.0,3.0,80.0,9.0,9.0,9.0,9.0,strict_14_with_grace_period,0.17
2765,2.0,97.0,0,6.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,249.0,0.0,100.0,0.0,1.0,100.0,10.0,10.0,8.0,8.0,strict_14_with_grace_period,0.05
2766,2.0,97.0,0,6.0,Mission Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,171.0,0.0,100.0,0.0,4.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.22
2767,1.0,100.0,1,4.0,South Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,5000.0,500.0,140.0,0.0,74.0,96.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,3.67
2768,2.0,97.0,0,6.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,299.0,0.0,100.0,0.0,3.0,93.0,9.0,9.0,8.0,8.0,strict_14_with_grace_period,0.58
2769,2.0,97.0,0,6.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,169.0,0.0,100.0,0.0,4.0,80.0,9.0,10.0,7.0,8.0,strict_14_with_grace_period,0.23
2771,2.0,100.0,0,6.0,Mission Hill,1,1,0,Other,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,194.0,0.0,100.0,0.0,2.0,80.0,8.0,10.0,9.0,9.0,moderate,0.11
2774,2.0,100.0,0,8.0,Downtown,0,1,0,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,False,False,170.0,200.0,45.0,8.0,88.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,4.35
2775,1.0,100.0,0,6.0,Roxbury,1,1,0,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,False,True,True,36.0,300.0,40.0,0.0,2.0,100.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,0.11
2778,1.0,100.0,1,8.0,Charlestown,1,1,1,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,False,True,True,88.0,0.0,15.0,0.0,179.0,96.0,10.0,10.0,10.0,9.0,flexible,8.85
2779,1.0,100.0,1,5.0,East Boston,1,0,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,False,True,True,300.0,0.0,140.0,0.0,111.0,97.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,5.6
2781,1.0,100.0,0,2.0,Chinatown,0,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,85.0,100.0,50.0,20.0,31.0,83.0,8.0,9.0,10.0,10.0,strict_14_with_grace_period,1.54
2782,1.0,100.0,0,5.0,Jamaica Plain,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,130.0,200.0,100.0,25.0,103.0,96.0,10.0,10.0,10.0,9.0,moderate,5.36
2783,1.0,100.0,1,3.0,Roslindale,0,0,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,69.0,250.0,45.0,20.0,12.0,97.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.65
2784,1.0,100.0,0,3.0,West Roxbury,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,79.0,0.0,0.0,0.0,205.0,95.0,9.0,10.0,10.0,9.0,flexible,10.55
2785,1.0,100.0,1,8.0,South End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,156.0,500.0,85.0,25.0,69.0,99.0,10.0,10.0,10.0,9.0,moderate,3.42
2786,1.0,100.0,0,2.0,Chinatown,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,85.0,100.0,50.0,20.0,36.0,82.0,8.0,9.0,9.0,9.0,strict_14_with_grace_period,1.86
2788,1.0,100.0,0,2.0,South End,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,95.0,100.0,52.0,20.0,33.0,87.0,9.0,9.0,9.0,9.0,strict_14_with_grace_period,1.7
2789,1.0,100.0,0,8.0,North End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,178.0,0.0,45.0,0.0,157.0,91.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,7.85
2794,1.0,100.0,1,8.0,West Roxbury,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,49.0,0.0,25.0,50.0,13.0,98.0,10.0,10.0,10.0,10.0,flexible,0.74
2795,1.0,96.0,0,6.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,290.0,400.0,121.0,5.0,24.0,88.0,10.0,9.0,9.0,10.0,strict_14_with_grace_period,1.2
2796,3.0,75.0,0,5.0,Roslindale,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,86.0,0.0,40.0,0.0,47.0,98.0,10.0,10.0,10.0,9.0,moderate,2.41
2798,1.0,100.0,0,8.0,North End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,97.0,0.0,45.0,0.0,159.0,92.0,9.0,9.0,9.0,10.0,strict_14_with_grace_period,7.95
2799,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,201.0,500.0,105.0,0.0,28.0,89.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,1.54
2801,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,201.0,500.0,105.0,0.0,19.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.17
2802,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,False,201.0,500.0,105.0,0.0,34.0,90.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,1.84
2803,1.0,100.0,0,6.0,Jamaica Plain,0,1,1,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,58.0,0.0,0.0,0.0,167.0,94.0,9.0,10.0,9.0,9.0,moderate,8.36
2804,1.0,100.0,1,6.0,East Boston,0,1,1,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,249.0,0.0,100.0,25.0,51.0,97.0,10.0,10.0,10.0,10.0,moderate,6.07
2807,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,201.0,500.0,105.0,0.0,37.0,91.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,1.88
2808,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,False,True,True,True,180.0,500.0,105.0,0.0,25.0,87.0,9.0,9.0,9.0,10.0,strict_14_with_grace_period,1.3
2809,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,180.0,500.0,105.0,0.0,15.0,92.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.78
2810,1.0,100.0,1,5.0,South Boston,0,1,1,Loft,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,375.0,300.0,100.0,30.0,64.0,97.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,3.35
2811,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,180.0,500.0,105.0,0.0,13.0,100.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,0.8
2812,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,180.0,500.0,105.0,0.0,16.0,85.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,0.87
2813,1.0,100.0,1,5.0,East Boston,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,225.0,0.0,150.0,0.0,6.0,93.0,10.0,10.0,10.0,10.0,moderate,0.31
2815,1.0,100.0,0,10.0,East Boston,1,1,1,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,99.0,0.0,0.0,10.0,249.0,95.0,10.0,10.0,10.0,10.0,moderate,12.53
2816,1.0,100.0,1,9.0,Fenway,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,225.0,0.0,95.0,15.0,142.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,7.27
2817,1.0,100.0,1,9.0,Fenway,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,229.0,0.0,95.0,10.0,138.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,7.09
2818,2.0,100.0,0,3.0,Roslindale,0,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,31.0,0.0,0.0,0.0,21.0,93.0,9.0,10.0,10.0,9.0,flexible,1.07
2822,1.0,100.0,0,6.0,Dorchester,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,5000.0,1000.0,150.0,0.0,18.0,96.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,0.91
2823,3.0,100.0,0,8.0,Back Bay,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,249.0,200.0,65.0,0.0,51.0,100.0,10.0,10.0,10.0,10.0,moderate,2.65
2825,1.0,100.0,1,9.0,Brighton,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,125.0,0.0,65.0,8.0,133.0,97.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,6.87
2826,3.0,62.0,0,6.0,Roxbury,0,0,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,99.0,100.0,60.0,15.0,14.0,93.0,10.0,10.0,10.0,7.0,strict_14_with_grace_period,0.71
2827,1.0,100.0,0,7.0,Fenway,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,123.0,100.0,60.0,0.0,10.0,86.0,8.0,10.0,10.0,10.0,moderate,0.5
2828,1.0,90.0,0,6.0,Downtown,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,100.0,300.0,60.0,20.0,88.0,96.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,4.41
2829,1.0,100.0,1,3.0,Mission Hill,0,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,100.0,100.0,30.0,30.0,31.0,94.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.61
2831,1.0,100.0,1,9.0,Dorchester,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,False,True,True,True,True,104.0,0.0,35.0,35.0,55.0,95.0,10.0,10.0,10.0,9.0,moderate,2.77
2833,1.0,100.0,1,7.0,Dorchester,1,0,0,Apartment,Private room,Real Bed,True,True,True,True,False,True,True,True,True,True,79.0,200.0,40.0,7.0,4.0,100.0,10.0,10.0,10.0,10.0,flexible,0.36
2834,1.0,100.0,0,8.0,Mattapan,1,0,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,48.0,100.0,27.0,10.0,78.0,95.0,10.0,10.0,10.0,8.0,strict_14_with_grace_period,3.95
2835,1.0,100.0,1,4.0,Dorchester,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,176.0,0.0,80.0,25.0,73.0,96.0,9.0,10.0,10.0,9.0,moderate,4.18
2836,1.0,97.0,0,6.0,South Boston Waterfront,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,117.0,0.0,25.0,25.0,136.0,91.0,8.0,9.0,10.0,10.0,strict_14_with_grace_period,6.9
2837,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,278.0,400.0,122.0,5.0,18.0,97.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,1.15
2838,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,424.0,400.0,197.0,5.0,32.0,93.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.64
2840,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,330.0,400.0,153.0,5.0,37.0,92.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,1.88
2846,3.0,76.0,0,4.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,249.0,0.0,100.0,0.0,1.0,60.0,10.0,4.0,10.0,10.0,strict_14_with_grace_period,0.2
2847,2.0,100.0,1,10.0,Charlestown,0,1,1,Guest suite,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,True,250.0,0.0,25.0,25.0,128.0,98.0,10.0,10.0,10.0,10.0,flexible,6.71
2849,3.0,76.0,0,4.0,Mission Hill,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,True,299.0,0.0,100.0,0.0,1.0,100.0,10.0,10.0,10.0,6.0,strict_14_with_grace_period,0.16
2850,1.0,100.0,1,8.0,South End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,189.0,0.0,75.0,0.0,79.0,97.0,9.0,10.0,10.0,10.0,moderate,4.11
2853,1.0,83.0,0,4.0,Fenway,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,100.0,150.0,50.0,20.0,89.0,91.0,9.0,9.0,9.0,10.0,strict_14_with_grace_period,4.53
2854,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,True,323.0,400.0,155.0,5.0,15.0,80.0,9.0,9.0,8.0,9.0,strict_14_with_grace_period,0.76
2855,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,False,False,True,False,False,True,False,False,278.0,400.0,135.0,5.0,24.0,96.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.34
2856,1.0,100.0,0,5.0,Brighton,1,0,1,Apartment,Private room,Real Bed,True,True,True,False,True,False,False,True,True,False,60.0,1500.0,25.0,35.0,37.0,94.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,1.97
2861,1.0,90.0,0,4.0,Fenway,1,1,1,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,20.0,0.0,15.0,30.0,5.0,96.0,9.0,10.0,10.0,10.0,flexible,0.25
2862,1.0,100.0,0,6.0,West End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,False,True,False,True,True,True,True,49.0,0.0,60.0,0.0,79.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,4.01
2863,1.0,96.0,0,6.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,182.0,400.0,90.0,5.0,18.0,91.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,0.92
2864,1.0,100.0,0,3.0,Roxbury,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,55.0,0.0,15.0,0.0,95.0,95.0,9.0,10.0,10.0,9.0,flexible,4.93
2865,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,342.0,400.0,155.0,5.0,31.0,96.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,1.69
2866,2.0,100.0,0,8.0,Beacon Hill,1,0,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,160.0,100.0,40.0,0.0,5.0,100.0,10.0,10.0,10.0,10.0,moderate,0.26
2867,1.0,89.0,0,6.0,Downtown,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,True,189.0,0.0,100.0,0.0,42.0,89.0,10.0,10.0,9.0,9.0,strict_14_with_grace_period,2.15
2869,1.0,100.0,0,3.0,Fenway,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,False,175.0,200.0,75.0,20.0,118.0,95.0,10.0,9.0,9.0,10.0,strict_14_with_grace_period,6.06
2870,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,False,283.0,400.0,123.0,5.0,26.0,91.0,9.0,10.0,9.0,9.0,strict_14_with_grace_period,1.33
2871,1.0,99.0,0,6.0,Back Bay,1,0,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,90.0,0.0,70.0,0.0,28.0,95.0,10.0,9.0,9.0,10.0,super_strict_30,1.48
2873,1.0,99.0,0,6.0,Back Bay,1,0,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,90.0,0.0,70.0,0.0,18.0,93.0,9.0,10.0,9.0,10.0,super_strict_30,0.95
2876,1.0,96.0,0,6.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,436.0,400.0,197.0,5.0,41.0,95.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,2.25
2877,2.0,100.0,0,6.0,Brighton,0,1,1,Apartment,Private room,Real Bed,True,True,True,True,False,True,True,True,True,True,50.0,0.0,40.0,15.0,32.0,95.0,10.0,10.0,10.0,9.0,moderate,1.64
2878,1.0,89.0,0,6.0,Downtown,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,False,True,True,True,False,100.0,0.0,100.0,0.0,25.0,94.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.29
2879,1.0,100.0,1,7.0,Fenway,0,1,0,House,Entire home/apt,Real Bed,True,True,True,True,True,False,True,True,True,True,392.0,1000.0,199.0,15.0,73.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,4.89
2880,1.0,100.0,1,8.0,Fenway,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,False,109.0,0.0,0.0,0.0,14.0,94.0,10.0,9.0,9.0,10.0,strict_14_with_grace_period,0.75
2881,1.0,100.0,0,5.0,Jamaica Plain,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,False,160.0,0.0,80.0,0.0,52.0,92.0,10.0,9.0,10.0,9.0,moderate,2.71
2882,1.0,100.0,1,3.0,South Boston,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,240.0,0.0,70.0,0.0,8.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.47
2883,1.0,100.0,1,4.0,Jamaica Plain,1,1,0,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,False,180.0,150.0,85.0,20.0,43.0,99.0,10.0,10.0,10.0,10.0,moderate,2.28
2885,1.0,100.0,1,5.0,Fenway,0,1,0,Other,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,185.0,400.0,0.0,0.0,46.0,100.0,10.0,10.0,10.0,10.0,moderate,2.59
2886,1.0,100.0,1,4.0,Charlestown,0,1,1,Apartment,Entire home/apt,Real Bed,False,False,True,True,True,True,False,True,False,False,250.0,100.0,65.0,0.0,57.0,99.0,10.0,10.0,10.0,10.0,moderate,2.91
2887,1.0,100.0,1,3.0,South Boston,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,False,125.0,0.0,35.0,0.0,62.0,99.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,3.17
2888,3.0,93.0,0,8.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,False,140.0,1000.0,250.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.06
2890,2.0,97.0,0,6.0,Jamaica Plain,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,False,True,True,True,False,True,False,False,249.0,0.0,100.0,0.0,1.0,60.0,10.0,2.0,10.0,10.0,strict_14_with_grace_period,0.13
2891,2.0,97.0,0,6.0,Jamaica Plain,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,175.0,0.0,100.0,0.0,4.0,85.0,10.0,10.0,9.0,9.0,strict_14_with_grace_period,0.32
2893,3.0,76.0,0,4.0,Jamaica Plain,0,1,1,Apartment,Entire home/apt,Real Bed,False,True,False,True,True,True,False,True,False,False,499.0,0.0,100.0,0.0,3.0,87.0,9.0,7.0,10.0,10.0,strict_14_with_grace_period,0.22
2894,3.0,62.0,0,6.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,160.0,100.0,80.0,20.0,31.0,88.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,1.62
2895,1.0,100.0,1,3.0,Allston,0,0,0,House,Private room,Real Bed,True,True,True,True,True,True,False,True,True,True,110.0,0.0,35.0,25.0,54.0,97.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.83
2897,1.0,100.0,1,3.0,South Boston,0,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,False,125.0,0.0,35.0,0.0,73.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,3.82
2898,3.0,76.0,0,4.0,Chinatown,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,True,220.0,0.0,100.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.06
2899,1.0,100.0,0,8.0,Allston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,139.0,0.0,89.0,10.0,63.0,86.0,8.0,10.0,9.0,9.0,strict_14_with_grace_period,3.75
2900,1.0,100.0,0,8.0,Allston,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,False,True,True,True,139.0,0.0,89.0,10.0,62.0,92.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,3.64
2901,1.0,100.0,1,5.0,Dorchester,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,135.0,0.0,15.0,10.0,109.0,98.0,10.0,10.0,10.0,9.0,moderate,5.63
2902,2.0,100.0,1,7.0,Dorchester,1,1,0,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,False,False,False,99.0,100.0,0.0,35.0,32.0,100.0,10.0,10.0,10.0,10.0,moderate,1.68
2903,1.0,100.0,0,7.0,South Boston,1,1,0,House,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,430.0,1000.0,140.0,15.0,75.0,97.0,9.0,10.0,10.0,9.0,moderate,3.92
2905,2.0,97.0,0,6.0,Jamaica Plain,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,133.0,0.0,100.0,0.0,1.0,100.0,10.0,10.0,10.0,8.0,strict_14_with_grace_period,0.06
2909,1.0,100.0,0,6.0,Back Bay,1,1,0,Guest suite,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,70.0,0.0,50.0,40.0,98.0,92.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,5.18
